is_mt,latitude,longitude
0,40.7119234,-73.9680339
0,40.6889963,-73.7858047
0,40.7693526,-73.8325765
1,40.7534749,-73.9925287
0,40.7399663,-73.8942315
0,40.6293359,-73.9073691
0,40.6412469,-73.9933628
0,40.6661246,-73.9313824
0,40.5773943,-73.9482344
1,40.7903142,-73.9476861
0,40.6433316,-73.9597285
1,40.7547072,-73.9916334
0,40.7393375,-73.7080905
1,40.7902528,-73.9456349
0,40.60541,-73.9839956
0,40.6578144,-73.8961242
0,40.6794769,-73.8939272
0,40.6197385,-73.9895683
0,40.6981028,-73.925161
0,40.7786124,-73.84158
0,40.6349148,-73.9949631
0,40.7415181,-73.8505132
1,40.7465172,-73.9746181
1,40.777544,-73.957008
0,40.7680216,-73.7732905
1,40.73988,-73.99872
1,40.763733,-73.962074
0,40.5678127,-74.1124174
0,40.7650136,-73.8870909
1,40.7784761,-73.9854489
0,40.5821976,-74.1102888
1,40.715866,-73.99837
0,40.589662,-73.7993767
1,40.7819473,-73.9456705
0,40.629646,-74.010704
0,40.684616,-73.95143
1,40.7353901,-73.9751095
1,40.7496708,-73.9952973
1,40.7743679,-73.9635486
1,40.776017,-73.9872402
0,40.6931398,-73.7448478
1,40.7555161,-73.9836239
0,40.6303813,-73.9585006
0,40.6191917,-73.923009
0,40.666008,-73.789536
0,40.737587,-73.76841
0,40.611427,-74.116844
0,40.6905527,-73.8340437
0,40.6578369,-73.9503273
0,40.6998739,-73.9404215
0,40.6921949,-73.9862718
0,40.701267,-73.980736
0,40.6928684,-73.820645
0,40.66087,-73.742455
1,40.768891,-73.9820935
0,40.70003,-73.90698
0,40.5255761,-74.2052581
1,40.7548762,-73.9685222
0,40.5547151,-74.2172123
0,40.6009563,-74.0008391
0,40.615932,-73.9567303
0,40.7378996,-73.714769
0,40.749718,-73.86419
0,40.7493558,-73.8880269
0,40.6271165,-73.9895923
0,40.6246533,-73.9809866
1,40.8133899,-73.9562587
0,40.6209768,-74.025363
0,40.7343762,-73.8734167
0,40.7746795,-73.8010867
0,40.644042,-73.8775195
0,40.7100129,-73.7947294
0,40.7091296,-73.904351
1,40.7802816,-73.9815199
1,40.7631141,-73.9625151
0,40.6671207,-73.8888895
0,40.638667,-74.0026735
0,40.7220121,-73.8534755
0,40.6291444,-73.9231272
0,40.7102211,-73.9509952
1,40.7978667,-73.9675809
0,40.6489241,-73.9493717
0,40.719584,-73.8397723
0,40.6528929,-73.8667311
0,40.57323,-74.14702
0,40.5970272,-73.9531488
0,40.6383155,-74.0066225
0,40.70504,-73.959045
0,40.636094,-73.9013643
1,40.7192038,-73.9903644
0,40.6049531,-73.9654237
1,40.7230357,-73.9949095
0,40.6961199,-73.9050044
0,40.6543162,-73.9221576
0,40.528637,-74.191376
0,40.676121,-73.9359976
0,40.6841826,-73.9839515
0,40.684287,-73.8080123
0,40.761436,-73.76995
1,40.8015421,-73.9593547
0,40.663941,-73.9976787
1,40.736035,-73.9978061
0,40.6904088,-73.7304597
0,40.69825,-73.8464
1,40.7184302,-74.0005303
1,40.7639984,-73.9960038
1,40.7577322,-73.9968524
1,40.7609926,-73.990759
0,40.6572025,-74.0046782
0,40.5663235,-74.11677
1,40.78389,-73.950294
1,40.7950523,-73.9331565
0,40.6305619,-74.1063445
0,40.6942804,-73.926734
0,40.6802466,-73.9841399
0,40.6553118,-73.9031775
0,40.614456,-73.9154
0,40.7211812,-73.9586497
0,40.6317075,-73.946481
1,40.759308,-73.9652931
1,40.8013526,-73.9678754
0,40.6340776,-73.9950749
0,40.577807,-73.9444542
0,40.632095,-73.98273
0,40.6978241,-73.908024
0,40.7263263,-73.9121626
1,40.7509908,-73.9906233
0,40.6243218,-73.9849637
0,40.6348134,-73.9497788
1,40.724021,-73.9922505
0,40.7055907,-73.8582328
1,40.7132425,-73.9982253
1,40.7551305,-73.9652411
0,40.6685612,-73.756715
1,40.762859,-73.9894015
1,40.7571447,-73.9935606
0,40.667522,-73.78063
0,40.7565702,-73.8758363
0,40.5770671,-74.1163424
0,40.6354937,-74.0095587
1,40.7526874,-74.000527
0,40.6363264,-73.9583996
0,40.5830924,-73.9863555
1,40.7665043,-73.9941734
0,40.677483,-73.93033
0,40.6072872,-74.0887612
1,40.7589235,-73.9996896
1,40.746002,-73.99427
1,40.805042,-73.936935
0,40.641537,-73.93899
0,40.5676287,-74.1126115
0,40.783936,-73.85317
1,40.8454335,-73.936572
0,40.672146,-73.84318
0,40.6501706,-73.9292006
0,40.675297,-73.8726709
0,40.6986674,-73.8446803
0,40.663303,-73.91467
0,40.692364,-73.90269
0,40.749488,-73.7755912
0,40.711445,-73.96414
0,40.681095,-73.8735864
0,40.63716,-73.975296
0,40.6509791,-73.9611907
1,40.7610398,-73.9753742
0,40.585686,-73.81724
0,40.5615222,-74.1718512
0,40.6526435,-73.9497689
0,40.7068521,-73.9481952
0,40.7497011,-73.9025603
0,40.6852443,-73.952445
0,40.6397628,-73.9580047
1,40.7840434,-73.9564874
1,40.7176204,-74.0002742
0,40.6618355,-73.8931046
1,40.7662396,-73.9602318
1,40.7959275,-73.9727176
0,40.7325834,-73.8680511
0,40.6748267,-73.9743606
0,40.699627,-73.84137
0,40.6326762,-74.1168357
1,40.7885075,-73.9810626
1,40.750766,-73.9744433
0,40.6652456,-73.8751231
0,40.7431564,-73.9187012
0,40.651695,-73.94968
1,40.7577007,-73.9693944
0,40.65039,-74.00851
0,40.6203042,-74.0074276
1,40.8095251,-73.9378814
1,40.7909056,-73.9391302
0,40.7304447,-73.8337134
1,40.74769,-74.00417
1,40.7311273,-74.0042251
1,40.768891,-73.9820935
1,40.7193963,-74.0018831
1,40.812739,-73.9376183
0,40.763958,-73.82814
1,40.7428535,-73.977207
0,40.618454,-74.00937
0,40.713436,-73.91467
1,40.8032165,-73.9525305
1,40.7649952,-73.9767049
0,40.6369807,-73.9365431
1,40.7614858,-73.9605992
0,40.6670415,-73.7921834
0,40.633495,-73.98508
0,40.6437829,-73.9021745
0,40.6653475,-73.7298508
0,40.7450696,-73.93635
0,40.6641657,-73.9905454
1,40.7934877,-73.9432739
0,40.7357423,-73.8726564
1,40.8240317,-73.9447582
0,40.716795,-73.9215399
0,40.7040197,-73.7361681
0,40.7518342,-73.8242651
0,40.5212801,-74.2394579
0,40.6921949,-73.9862718
1,40.7729662,-73.9582565
0,40.5675778,-74.1271454
1,40.778794,-73.9820547
0,40.7140707,-73.9543399
0,40.6081449,-74.0041129
0,40.71062,-73.85967
0,40.6714058,-73.9613194
1,40.770393,-73.94808
1,40.7401843,-73.986363
0,40.6536264,-73.920897
0,40.574135,-74.08581
0,40.648254,-73.971405
1,40.734034,-73.9950494
1,40.7724634,-73.964936
1,40.8048862,-73.9624735
0,40.6113676,-74.0348713
0,40.6189733,-74.142037
0,40.7577266,-73.7792633
1,40.7514411,-73.9739594
0,40.63329,-73.91214
1,40.7979463,-73.9400231
0,40.6641657,-73.9905454
0,40.6967392,-73.9005028
0,40.680589,-73.7828428
0,40.7567673,-73.8091859
1,40.7433901,-73.9861458
0,40.7561462,-73.8797894
0,40.67604,-73.97306
0,40.6124608,-74.0693296
1,40.7141646,-74.006309
0,40.6556338,-73.9598617
1,40.7623963,-73.9786009
0,40.6153137,-73.962364
1,40.7278664,-73.9931449
0,40.577841,-73.9604052
0,40.7530077,-73.8325996
0,40.6936625,-73.8521639
0,40.6114767,-73.9488203
0,40.7236474,-73.848735
0,40.65905,-73.90027
0,40.6278822,-73.9325061
0,40.5938073,-73.9406098
0,40.665657,-73.81518
0,40.7012377,-73.794641
1,40.7251925,-73.9870443
1,40.7502939,-73.9948425
1,40.80545,-73.965775
0,40.6388042,-73.9953555
0,40.6270075,-73.9764504
0,40.65415,-73.949936
1,40.7430998,-73.9740095
0,40.6053345,-73.7552743
0,40.7615472,-73.8311197
0,40.664083,-73.9481671
0,40.7257899,-73.791744
1,40.7655301,-73.9976715
0,40.6151303,-73.9942226
1,40.7386864,-73.9958754
0,40.618602,-73.9324615
0,40.7118119,-73.7878451
0,40.5634522,-74.1697471
0,40.6740064,-73.9445436
1,40.8265303,-73.9466603
0,40.5791872,-73.9640079
0,40.6792411,-73.8801516
0,40.658974,-73.72726
1,40.725432,-73.996771
0,40.6145792,-74.022796
0,40.6050689,-73.9791267
0,40.6553118,-73.9031775
0,40.7054412,-73.9479799
1,40.763547,-73.9693376
0,40.7155151,-73.9024444
0,40.6763431,-73.910927
0,40.6894687,-73.9691048
0,40.669724,-73.86097
1,40.7692262,-73.984765
0,40.7006979,-73.7831993
1,40.7832478,-73.9447234
1,40.7426458,-73.9824542
0,40.6782785,-73.7623398
0,40.68103,-73.883354
0,40.7013345,-73.926838
0,40.655296,-73.94329
0,40.753284,-73.92049
1,40.867733,-73.91878
0,40.7495021,-73.9466642
1,40.7955403,-73.9480937
1,40.8045868,-73.9478121
0,40.7289756,-73.8578259
0,40.6744673,-73.9754675
0,40.7047449,-73.860157
0,40.5924387,-73.9726747
1,40.867132,-73.9255131
0,40.6390156,-73.9987209
0,40.6322943,-73.966775
0,40.6718474,-73.7287863
0,40.7111226,-73.7789054
1,40.7565574,-73.9744374
1,40.7475148,-73.9687964
0,40.6550478,-73.9563012
0,40.742874,-73.933945
1,40.7237466,-74.0061151
1,40.7098244,-74.0148247
0,40.5907496,-73.9683728
1,40.80777,-73.94549
0,40.7595811,-73.768937
0,40.6683725,-73.9226314
1,40.7198321,-73.9875432
0,40.6774132,-73.9303181
0,40.6649536,-73.9933496
0,40.683821,-73.8368475
1,40.8228364,-73.9419157
0,40.6360077,-73.7402634
1,40.752117,-73.977684
0,40.730874,-73.8923408
0,40.760309,-73.7692161
0,40.665524,-73.93145
1,40.798243,-73.9524618
0,40.6524883,-73.952663
0,40.6856545,-73.8116465
0,40.6756735,-73.8978448
0,40.632755,-73.92984
0,40.6526435,-73.9497689
0,40.6881124,-73.8193308
0,40.7421627,-73.8044317
0,40.657431,-73.9450944
0,40.6772073,-73.897226
0,40.7664453,-73.8340315
0,40.7118451,-73.8597598
0,40.6702857,-73.7335258
1,40.7291676,-74.0011907
1,40.7497063,-73.9915618
0,40.6863108,-73.9744391
0,40.7651388,-73.8194359
0,40.623463,-74.03107
0,40.6108205,-73.9547959
1,40.8170086,-73.9594934
1,40.8511089,-73.9306024
0,40.5386566,-74.1633557
0,40.6523139,-73.9560111
0,40.772301,-73.7805616
0,40.682487,-73.979614
0,40.7127835,-73.9372465
0,40.7047879,-73.9618698
0,40.728137,-73.7345068
0,40.5781233,-73.9590155
0,40.627983,-73.90175
0,40.7104896,-73.9335082
0,40.6661388,-73.9480682
0,40.6919621,-73.7972118
0,40.756264,-73.823524
1,40.7500991,-73.9749344
0,40.752544,-73.82505
0,40.739574,-73.87369
0,40.7436733,-73.8844348
0,40.69474,-73.9913
0,40.6584784,-73.9281717
0,40.6088328,-73.7651441
0,40.7453652,-73.8883331
0,40.718605,-73.813774
0,40.6906946,-73.9572731
0,40.656344,-73.9213659
0,40.7415899,-73.8618552
0,40.6961589,-73.7866075
0,40.753304,-73.912575
0,40.7107873,-73.9599439
0,40.6733913,-73.916771
1,40.7185558,-73.9882
0,40.6705818,-73.9309525
0,40.7514934,-73.8874711
0,40.7118424,-73.9055879
1,40.7916212,-73.9488479
0,40.60914,-74.00186
0,40.7581273,-73.9285011
1,40.7415488,-73.9895745
0,40.7065969,-73.9085782
0,40.66561,-73.73568
1,40.7529991,-73.9698874
1,40.8334381,-73.9453358
0,40.65017,-73.92921
0,40.7536992,-73.8030082
0,40.5676287,-74.1126115
0,40.6538055,-73.9306058
0,40.7056666,-73.8184645
0,40.6376139,-73.9675326
0,40.6717608,-73.882036
0,40.7025706,-73.8330219
0,40.6317075,-73.946481
0,40.5958903,-74.0858762
1,40.7692957,-73.9949385
1,40.7404705,-73.9982859
0,40.7316898,-73.805083
0,40.6845462,-73.9650832
1,40.7698492,-73.9843135
0,40.67338,-73.732
0,40.6888383,-73.8218926
0,40.6502874,-73.927294
1,40.764988,-73.96116
0,40.7139009,-73.9088099
1,40.7622874,-73.9702587
0,40.6182828,-74.1051867
1,40.7762211,-73.9759535
0,40.6603474,-73.7679652
0,40.74596,-73.890335
0,40.7383736,-73.860072
0,40.7521364,-73.9256273
1,40.7572323,-73.9897922
0,40.6755195,-73.8108784
0,40.6382695,-74.0787893
0,40.7485401,-73.9496281
0,40.6266639,-74.0756451
0,40.6807,-73.8446429
0,40.6553345,-73.9307664
0,40.6336439,-73.9639425
0,40.6253701,-74.0391079
0,40.715492,-73.834404
1,40.744099,-73.9956441
0,40.6585778,-73.8906229
1,40.7098244,-74.0148247
0,40.671577,-73.94941
0,40.6837215,-73.784675
0,40.712006,-73.75811
0,40.6869972,-73.9568428
1,40.7986223,-73.9416189
0,40.70017,-73.90921
0,40.6030058,-73.9615535
1,40.8648086,-73.9193623
0,40.7841825,-73.8363994
0,40.7207892,-73.9465032
0,40.6287307,-73.9433311
0,40.6781564,-73.9441507
0,40.7489548,-73.8996922
0,40.6823072,-73.9259467
0,40.7229902,-73.9106843
1,40.8246527,-73.946221
0,40.5965113,-73.9078755
1,40.7789154,-73.9619863
0,40.5890646,-74.1386214
0,40.6511499,-73.8900044
1,40.7547072,-73.9916334
0,40.6904686,-73.9878913
0,40.5829661,-73.9863303
1,40.7476292,-73.9767362
0,40.7521427,-73.7051866
1,40.7559505,-73.9907272
0,40.7052693,-73.7670153
0,40.6360667,-74.1361249
0,40.602135,-74.114876
0,40.7197623,-73.8436788
0,40.7488634,-73.8927087
0,40.6148922,-73.9662146
0,40.6448799,-74.0174913
0,40.67619,-73.9081
1,40.7278198,-73.9947504
0,40.6527684,-73.8862898
0,40.6832295,-73.9071247
0,40.7178015,-73.8035725
0,40.7262131,-73.7263967
0,40.6868194,-73.9781997
0,40.6801697,-73.9315014
0,40.635506,-73.913284
0,40.598553,-73.997345
1,40.8453697,-73.9405189
1,40.8225962,-73.9392891
0,40.6646538,-73.7360643
0,40.6762734,-73.9387662
0,40.634567,-74.1171993
0,40.5807884,-74.0962068
0,40.5419937,-74.1453814
0,40.6966665,-73.9282316
0,40.6984091,-73.8064642
1,40.7791238,-73.9849757
0,40.6794595,-74.0104266
0,40.7083069,-73.9484213
0,40.623499,-73.9283751
1,40.7993065,-73.9432328
0,40.7207027,-73.7411058
1,40.7084958,-74.0153438
0,40.744669,-73.9316841
0,40.7070018,-73.9672897
0,40.516456,-74.1968753
1,40.824757,-73.9405157
0,40.6367927,-73.9574337
1,40.7653103,-73.9638424
1,40.763547,-73.9693376
1,40.7454414,-73.9753944
1,40.7577007,-73.9693944
1,40.8204372,-73.9362273
0,40.702713,-73.937325
0,40.7352716,-73.7221377
1,40.7061761,-74.0179293
1,40.7553303,-73.9911785
0,40.748744,-73.7783114
0,40.7103303,-73.9334398
1,40.7217925,-73.9998521
0,40.6904559,-73.8537864
0,40.7117995,-73.7713427
1,40.8554167,-73.9377952
1,40.7656139,-73.9606907
1,40.7661449,-73.9972347
0,40.7077158,-73.802787
1,40.7215756,-73.9977597
1,40.7223853,-74.0037664
1,40.7986223,-73.9416189
0,40.720888,-73.9408681
0,40.65698,-73.88943
0,40.6668881,-73.9119561
0,40.7393372,-73.933833
0,40.6440534,-73.9039866
0,40.6189499,-73.9268779
1,40.7769101,-73.9574705
0,40.77219,-73.78958
0,40.768737,-73.8915539
0,40.6157176,-73.9091457
0,40.69446,-73.9308
0,40.661997,-73.9195931
0,40.6121209,-73.9832233
0,40.764651,-73.823484
0,40.7066326,-73.8065882
0,40.68424,-73.8460949
0,40.60058,-73.99161
1,40.7616682,-73.9749156
1,40.8322401,-73.9425001
0,40.641961,-73.9570701
0,40.6385252,-73.9260638
1,40.75458,-73.99915
0,40.6775205,-73.9108136
0,40.65317,-73.866875
0,40.6358055,-73.9223629
0,40.7559787,-73.9390864
0,40.6750958,-73.975031
0,40.65777,-73.93962
1,40.7491025,-73.9920058
0,40.6046459,-74.1623684
0,40.7379145,-73.8148403
0,40.7259197,-73.8953397
0,40.73239,-73.9437192
0,40.7801485,-73.8469456
0,40.6772559,-73.9060154
0,40.7194601,-73.8911615
0,40.6936492,-73.9833217
0,40.7037717,-73.9311561
0,40.7043282,-73.7977044
1,40.7375662,-74.0099197
1,40.7565272,-73.994019
0,40.7440441,-73.82753
1,40.7255825,-73.9898692
0,40.708447,-73.8002203
1,40.7134758,-74.0048192
0,40.697323,-73.969635
0,40.6881186,-73.7832005
1,40.7705293,-73.980111
0,40.6021628,-73.9470592
1,40.74478,-73.9758819
0,40.6096259,-74.1495445
0,40.630905,-73.920425
0,40.7559505,-73.8816487
1,40.7605247,-73.9799732
0,40.610261,-74.0974882
1,40.7624884,-73.9629739
0,40.6919608,-73.8633139
0,40.73348,-73.87015
1,40.7526874,-74.000527
0,40.6555642,-73.8797328
0,40.6532071,-73.9402289
0,40.790855,-73.82215
1,40.737923,-73.9838
0,40.6056201,-73.7566526
0,40.673073,-73.84575
0,40.666134,-73.99225
1,40.7567642,-73.9671533
0,40.6837777,-73.7697441
0,40.6136379,-74.0784937
0,40.6273136,-73.9418156
0,40.747124,-73.94239
0,40.7023468,-73.8339169
1,40.7835703,-73.947583
0,40.7512147,-73.8284101
1,40.787857,-73.96745
1,40.82269,-73.94947
0,40.7262812,-73.9522317
0,40.6707344,-73.9337245
1,40.7497063,-73.9915618
1,40.7081334,-74.0166242
0,40.66078,-73.75441
0,40.5903421,-74.0666242
0,40.7413629,-73.9209552
0,40.5798042,-73.9718339
0,40.7066399,-73.7980328
0,40.7096862,-73.8192651
0,40.6620077,-73.7545942
0,40.6497155,-73.9512919
0,40.6902178,-73.9072917
0,40.689137,-73.9577
0,40.729804,-73.7446569
0,40.625595,-73.9576
0,40.7489156,-73.9373965
0,40.7214619,-73.8045285
1,40.7064593,-74.0151017
0,40.6923814,-73.7624302
0,40.7453043,-73.8259424
0,40.7044239,-73.7928495
1,40.8152,-73.94377
0,40.7048474,-73.8011112
0,40.762978,-73.83198
0,40.7354867,-73.9174657
0,40.6219409,-73.917516
0,40.7008613,-73.8824497
1,40.7355528,-73.9793493
1,40.7642781,-73.9730158
0,40.742348,-73.86995
0,40.6775782,-73.8860059
0,40.7465954,-73.856637
0,40.6369129,-73.9937379
0,40.7489156,-73.9373965
0,40.7677426,-73.8647973
1,40.7521904,-73.9934636
0,40.664585,-73.88915
0,40.6656095,-73.899075
0,40.6781627,-73.8974769
0,40.6767691,-73.8894827
0,40.764915,-73.88599
0,40.6688955,-73.8223892
0,40.7354608,-73.707624
0,40.6015365,-74.0818466
1,40.71995,-74.00859
1,40.742089,-73.9849769
1,40.7831465,-73.978327
0,40.675213,-73.9193861
1,40.781688,-73.9489603
0,40.6911938,-73.9977679
0,40.7515762,-73.8558359
1,40.7199725,-73.9928968
1,40.850132,-73.93316
0,40.6313023,-74.0103291
1,40.7236503,-73.991024
0,40.7598833,-73.9367906
0,40.663948,-73.91025
0,40.541115,-74.17412
0,40.6521655,-74.0099287
0,40.5967352,-74.0704403
1,40.7342607,-73.9835497
0,40.5488343,-74.1799112
0,40.73228,-73.84667
0,40.7010459,-73.891527
0,40.6718969,-73.9831938
1,40.8478707,-73.9364034
0,40.6433316,-73.9597285
0,40.7635164,-73.9141929
1,40.7628522,-73.9677279
0,40.7158041,-73.8244755
0,40.6206941,-74.0034365
1,40.74608,-73.974945
0,40.7650201,-73.9173894
0,40.7039358,-73.9347915
1,40.7871194,-73.9479233
0,40.6184997,-74.0395757
0,40.609642,-73.9456
0,40.6753803,-73.9081956
1,40.763645,-73.9776872
0,40.7128324,-73.8782912
1,40.799931,-73.9406643
0,40.70759,-73.89529
0,40.7150251,-73.8076388
0,40.6894511,-73.8514412
1,40.7660449,-73.983365
0,40.7341875,-73.8739944
0,40.634567,-74.1171993
1,40.7133821,-73.9901272
0,40.788555,-73.78234
1,40.8101754,-73.9374076
1,40.74388,-73.98157
0,40.642384,-73.9253821
0,40.6234911,-74.0005295
0,40.7216514,-73.8864392
0,40.6374756,-73.9931542
0,40.7384398,-73.8998704
1,40.8455412,-73.9327696
0,40.6605938,-73.9313269
0,40.7516035,-73.9338317
0,40.724337,-73.724633
0,40.6364509,-74.015738
1,40.7577322,-73.9968524
0,40.72945,-73.8900087
0,40.7203288,-73.7611401
1,40.7655185,-73.9720983
0,40.7652652,-73.8833433
0,40.7361595,-73.7137011
0,40.6301138,-74.0100046
0,40.7446518,-73.8830149
0,40.7468907,-73.9207971
0,40.7650201,-73.9173894
1,40.8094965,-73.9358079
0,40.6960346,-73.9845292
0,40.7172766,-73.8253158
0,40.7683452,-73.895273
0,40.7423829,-73.911943
0,40.6729859,-73.9259138
0,40.67058,-73.93096
0,40.7590963,-73.7941269
0,40.678723,-73.9529869
1,40.736035,-73.9978061
0,40.6968934,-73.74928
0,40.7111125,-73.9561996
0,40.6347919,-73.8969598
0,40.6308856,-74.1304761
1,40.7577007,-73.9693944
0,40.7609937,-73.8244214
0,40.7677355,-73.9184943
1,40.7903648,-73.9656272
1,40.7490533,-73.9957485
0,40.6767096,-74.0047625
1,40.7971492,-73.9736525
0,40.6753942,-73.9714691
0,40.7593028,-73.7914299
0,40.63316,-74.013405
0,40.6405992,-73.9943321
0,40.7100831,-73.8644454
0,40.6352518,-74.1263196
0,40.7538313,-73.8840996
1,40.7806512,-73.9764177
0,40.6976804,-73.8518376
1,40.7789066,-73.9602387
0,40.661427,-73.88637
0,40.6685062,-73.9256052
0,40.6053345,-73.7552743
0,40.638603,-73.94827
1,40.7228913,-73.9797284
0,40.6781627,-73.8974769
0,40.685288,-73.8124372
0,40.6581534,-73.7381408
0,40.6197003,-74.0080543
0,40.7206006,-73.9547539
0,40.5811842,-73.8250885
1,40.7184439,-73.9987518
0,40.642174,-74.02064
0,40.6391374,-74.0201957
0,40.7397462,-73.7499667
0,40.62569,-74.03016
0,40.7516035,-73.9338317
0,40.7222054,-73.9356864
0,40.628335,-73.9548849
0,40.74493,-73.957794
0,40.65264,-73.949776
1,40.752377,-73.97035
0,40.6696841,-73.9107412
0,40.6374039,-74.0111551
0,40.660937,-73.9832362
1,40.8123151,-73.9522278
0,40.6921563,-73.9852802
0,40.695793,-73.92116
0,40.688004,-73.8046
0,40.7006626,-73.9877415
0,40.6727235,-73.8813926
1,40.7326191,-73.9815007
0,40.6933544,-73.9341311
1,40.76428,-73.97302
0,40.6979187,-73.9208228
0,40.6647518,-73.9182273
0,40.6396484,-74.0303208
0,40.6199832,-73.9642669
1,40.7615008,-73.9978197
0,40.714455,-73.826126
0,40.6229579,-73.9372265
0,40.695995,-73.782776
1,40.7422847,-74.0044171
0,40.5955661,-73.9664476
0,40.59064,-73.97514
0,40.5209185,-74.2351117
0,40.682808,-73.851135
0,40.6707242,-73.8751814
0,40.7173575,-73.9448502
0,40.626213,-73.97416
1,40.7477733,-73.9850441
0,40.6926172,-73.8215219
0,40.7620949,-73.7660585
0,40.7274184,-73.8954564
1,40.7477648,-73.9829581
0,40.5635038,-74.1326443
0,40.7587064,-73.937918
1,40.7460392,-73.9905157
1,40.7558709,-73.9728206
1,40.7192038,-73.9903644
1,40.7584292,-73.9926328
1,40.7452427,-73.9847921
0,40.7536472,-73.7443922
0,40.6962076,-73.9615863
0,40.7496139,-73.9510529
0,40.75781,-73.9400232
0,40.6596509,-73.7738282
0,40.6139852,-74.1012756
0,40.6696356,-73.9619476
0,40.677917,-73.93861
0,40.6756735,-73.8978448
0,40.7186686,-73.9634925
1,40.8126106,-73.9568264
0,40.6909728,-73.8143829
1,40.86369,-73.91707
0,40.6998478,-73.9910308
0,40.748947,-73.82592
1,40.816662,-73.9389911
0,40.752693,-73.82517
0,40.5791872,-73.9640079
0,40.61509,-73.92646
0,40.7121162,-73.7311691
0,40.6944406,-73.8151197
0,40.5916853,-73.9402012
0,40.6387858,-73.9453727
0,40.6136195,-73.9530471
0,40.761097,-73.76386
1,40.7353704,-73.9899687
1,40.7665589,-73.9629283
0,40.769919,-73.9167696
1,40.798471,-73.9690036
0,40.7553632,-73.8872263
0,40.6105244,-74.0080496
0,40.7254319,-73.8962172
0,40.5566629,-74.1489869
0,40.7077596,-73.8975648
0,40.7043709,-73.8328263
1,40.7373303,-73.9926531
0,40.6771926,-74.006493
0,40.6420578,-74.02042
0,40.6677838,-73.862419
0,40.7284766,-73.8517295
0,40.6085951,-73.9749947
0,40.7575232,-73.8291338
0,40.6650745,-73.9965685
1,40.7750017,-73.9630861
1,40.7401843,-73.986363
1,40.7179248,-74.0089428
1,40.762065,-73.9836295
0,40.64332,-74.01945
0,40.674606,-73.90832
0,40.7379972,-73.8509721
0,40.6919491,-73.7306662
1,40.7902108,-73.9750204
1,40.7414803,-74.0089965
0,40.5933231,-73.9646376
0,40.71893,-73.943436
1,40.7511221,-73.9712634
0,40.674396,-73.8965093
0,40.6265442,-74.0208944
1,40.7610362,-73.9870157
0,40.5812422,-74.0984395
0,40.641961,-73.9570701
1,40.7639691,-73.9669296
1,40.7536285,-73.9909586
0,40.7475356,-73.884854
0,40.6775949,-74.0175359
0,40.670242,-73.985405
0,40.731779,-73.7701087
0,40.7373345,-73.8704089
0,40.5531945,-74.1643413
0,40.7815073,-73.8169506
1,40.7128006,-73.9971179
0,40.5982053,-73.9621036
0,40.6546865,-73.8777126
0,40.69588,-73.84944
0,40.6817692,-73.9675328
1,40.7596199,-73.9619648
1,40.7528546,-73.9929799
0,40.76293,-73.81
0,40.6490618,-73.9132518
1,40.7413566,-73.989127
0,40.6582963,-73.9310841
0,40.5789366,-73.9852115
1,40.759625,-73.9700794
0,40.692425,-73.9607374
0,40.6962076,-73.9615863
0,40.7483184,-73.8774144
